date,precipitation_sum_open,temperature_2m_mean_open,temperature_2m_max_open,temperature_2m_min_open,relative_humidity_2m_mean_open,precipitation_sum_nasa,temperature_2m_mean_nasa,temperature_2m_max_nasa,temperature_2m_min_nasa,relative_humidity_2m_mean_nasa,year,month,season
1995-06-24,0.0,27.325000000000003,32.075,20.25,63.25,1.05,30.92,37.37,22.42,44.61,1995,6,JJ
1995-06-25,0.0,27.900000000000002,32.575,22.15,65.75,0.0,33.42,39.95,26.1,38.37,1995,6,JJ
1995-06-26,0.0,29.15,34.775,22.2,60.5,0.09,33.96,42.09,24.81,33.79,1995,6,JJ
1995-06-27,0.2,29.05,35.25,22.175,56.0,0.0,35.35,43.02,27.46,25.42,1995,6,JJ
1995-06-28,0.0,29.8,35.9,22.625,55.0,0.0,35.87,43.82,26.55,20.55,1995,6,JJ
1995-06-29,0.0,30.625,36.5,23.15,54.75,0.0,37.21,44.88,28.96,16.64,1995,6,JJ
1995-06-30,1.1,30.775,35.475,25.35,62.25,0.0,37.46,44.64,28.13,17.15,1995,6,JJ
1995-07-01,0.0,31.225,36.8,25.175,57.25,0.0,36.38,44.26,27.27,17.44,1995,7,Monsoon
1995-07-02,0.0,32.375,37.9,25.9,55.25,0.22,36.98,45.09,27.09,15.6,1995,7,Monsoon
1995-07-03,6.449999999999999,30.725,35.425,25.1,62.0,0.0,36.73,45.14,27.71,17.87,1995,7,Monsoon
1995-07-04,9.350000000000001,28.75,33.325,24.55,72.75,0.0,36.98,44.44,28.91,21.17,1995,7,Monsoon
1995-07-05,7.9,28.2,32.175,24.075,73.0,0.71,36.58,43.79,29.24,26.61,1995,7,Monsoon
1995-07-06,4.85,28.075,32.4,24.225,76.5,0.56,36.84,43.75,29.72,28.8,1995,7,Monsoon
1995-07-07,5.65,30.025,34.55,25.475,74.5,28.28,34.56,40.8,29.19,42.55,1995,7,Monsoon
1995-07-08,6.2,27.55,31.125,24.25,79.25,19.93,33.55,40.44,26.22,50.38,1995,7,Monsoon
1995-07-09,8.6,26.7,29.95,23.825000000000003,83.0,17.28,31.76,36.38,27.71,56.79,1995,7,Monsoon
1995-07-10,16.55,27.225,32.125,23.325,81.5,28.67,31.03,35.86,26.77,61.22,1995,7,Monsoon
1995-07-11,14.8,25.25,27.875,23.2,86.0,14.15,30.51,34.83,26.0,59.47,1995,7,Monsoon
1995-07-12,0.45,27.55,30.625,24.65,79.0,30.6,30.0,34.66,25.33,64.37,1995,7,Monsoon
1995-07-13,2.1,27.875,31.275,24.425,80.5,4.72,30.31,35.32,24.9,63.37,1995,7,Monsoon
1995-07-14,4.3,27.95,31.45,24.825000000000003,82.5,1.66,31.48,37.48,25.36,60.37,1995,7,Monsoon
1995-07-15,1.85,27.174999999999997,30.05,24.525,84.25,7.04,31.19,36.14,26.25,60.36,1995,7,Monsoon
1995-07-16,0.55,27.775,30.8,25.1,80.25,1.78,30.52,34.92,25.61,61.16,1995,7,Monsoon
1995-07-17,4.199999999999999,29.0,32.825,25.25,77.5,0.16,32.28,37.35,26.37,59.78,1995,7,Monsoon
1995-07-18,27.0,26.95,30.025000000000002,24.8,85.25,0.0,33.2,38.82,27.68,59.62,1995,7,Monsoon
1995-07-19,76.85,25.799999999999997,29.4,24.05,85.0,11.15,28.0,30.97,25.1,76.77,1995,7,Monsoon
1995-07-20,16.9,25.75,28.15,23.95,88.25,15.97,28.24,31.87,24.64,74.92,1995,7,Monsoon
1995-07-21,3.1500000000000004,26.0,29.0,23.775,84.0,32.46,28.59,31.7,25.43,76.71,1995,7,Monsoon
1995-07-22,4.7,26.95,30.825,23.75,81.5,4.91,29.17,33.37,25.21,73.94,1995,7,Monsoon
1995-07-23,21.1,25.75,28.5,23.625,87.5,19.09,29.0,33.04,25.3,76.29,1995,7,Monsoon
1995-07-24,39.5,24.9,27.65,23.225,89.5,29.13,27.63,31.28,24.61,82.5,1995,7,Monsoon
1995-07-25,26.9,23.9,25.15,22.85,88.0,46.8,27.06,31.22,22.93,80.53,1995,7,Monsoon
1995-07-26,42.65,23.25,24.25,22.075,88.75,23.84,26.05,29.58,22.56,71.68,1995,7,Monsoon
1995-07-27,15.1,23.575,26.625,20.65,79.25,37.25,25.8,31.09,22.57,82.23,1995,7,Monsoon
1995-07-28,0.05,24.475,27.875,20.5,79.5,33.64,27.29,31.2,23.25,78.82,1995,7,Monsoon
1995-07-29,0.45,26.25,29.975,22.025,81.5,6.65,27.92,31.46,23.57,72.43,1995,7,Monsoon
1995-07-30,0.30000000000000004,27.05,30.5,23.125,81.5,80.21,28.19,31.83,23.02,72.69,1995,7,Monsoon
1995-07-31,4.75,28.15,32.1,23.875,78.0,0.1,29.07,32.99,24.16,71.0,1995,7,Monsoon
1995-08-01,18.35,26.85,31.25,23.425,85.5,0.01,29.01,32.96,24.53,74.44,1995,8,Monsoon
1995-08-02,13.9,25.5,28.475,23.475,88.0,45.55,28.32,32.12,24.51,74.28,1995,8,Monsoon
1995-08-03,20.9,25.125,27.95,23.475,87.0,28.31,27.81,31.92,23.28,78.35,1995,8,Monsoon
1995-08-04,43.35,25.35,28.8,23.4,86.25,10.27,26.66,29.98,24.01,85.98,1995,8,Monsoon
1995-08-05,5.75,26.3,30.525,23.05,85.0,0.18,27.5,31.63,23.51,76.94,1995,8,Monsoon
1995-08-06,12.55,26.575,30.875,22.9,85.25,8.96,27.88,31.78,24.38,79.21,1995,8,Monsoon
1995-08-07,10.75,25.675,29.599999999999998,23.2,87.0,0.09,27.23,31.1,23.28,82.73,1995,8,Monsoon
1995-08-08,5.0,25.425,28.975,22.875,86.5,21.37,27.21,30.84,23.92,81.36,1995,8,Monsoon
1995-08-09,2.35,26.4,30.725,22.875,83.75,0.78,27.34,31.36,23.0,79.32,1995,8,Monsoon
1995-08-10,0.75,27.05,30.55,23.875,83.0,8.31,27.85,31.29,23.8,75.88,1995,8,Monsoon
1995-08-11,1.55,27.65,31.425,23.9,83.0,6.55,28.78,33.01,24.27,77.19,1995,8,Monsoon
1995-08-12,0.4,28.05,31.55,24.9,81.0,1.39,28.68,32.36,24.96,81.04,1995,8,Monsoon
1995-08-13,10.05,27.0,30.85,23.65,84.0,0.0,29.09,33.23,24.86,74.95,1995,8,Monsoon
1995-08-14,1.35,25.425,27.400000000000002,23.85,87.0,3.68,27.36,31.02,24.06,81.81,1995,8,Monsoon
1995-08-15,0.0,26.975,30.275,24.3,81.5,12.74,28.05,31.82,24.01,81.04,1995,8,Monsoon
1995-08-16,3.25,27.2,30.625,24.174999999999997,85.0,2.35,28.67,32.63,24.57,75.89,1995,8,Monsoon
1995-08-17,5.3,26.2,29.425,23.875,87.25,2.23,27.78,31.46,24.13,81.75,1995,8,Monsoon
1995-08-18,8.65,25.8,29.875,23.525,88.5,3.3,27.78,31.83,24.35,82.07,1995,8,Monsoon
1995-08-19,1.5,26.275,29.775000000000002,23.375,87.75,10.86,27.41,30.86,23.88,80.67,1995,8,Monsoon
1995-08-20,4.3,25.5,28.05,23.425,88.75,28.21,27.5,31.53,23.45,79.38,1995,8,Monsoon
1995-08-21,4.75,25.175,27.95,23.275,86.0,28.39,26.91,29.94,23.27,81.3,1995,8,Monsoon
1995-08-22,1.5,25.35,27.925,23.1,87.0,10.3,27.08,30.64,22.93,78.31,1995,8,Monsoon
1995-08-23,1.9,26.45,29.95,22.775,85.0,0.79,27.56,31.61,22.45,76.05,1995,8,Monsoon
1995-08-24,3.45,26.8,30.825,23.475,85.5,0.0,28.04,31.65,23.52,78.1,1995,8,Monsoon
1995-08-25,3.9000000000000004,25.875,29.125,23.475,86.0,5.07,27.52,31.09,24.04,81.57,1995,8,Monsoon
1995-08-26,3.3,26.025,29.3,23.3,87.0,10.0,27.91,31.06,24.08,77.19,1995,8,Monsoon
1995-08-27,3.4000000000000004,26.05,29.35,23.1,83.5,14.93,27.62,31.04,23.74,78.81,1995,8,Monsoon
1995-08-28,8.1,25.975,30.025,22.4,84.25,11.65,27.27,30.82,23.74,77.54,1995,8,Monsoon
1995-08-29,5.9,25.175,28.7,22.075,84.5,6.51,26.61,30.66,22.88,81.46,1995,8,Monsoon
1995-08-30,7.1,24.425,27.525,21.375,85.0,5.63,25.89,30.14,22.21,84.25,1995,8,Monsoon
1995-08-31,0.75,23.15,26.15,21.0,87.0,1.89,26.03,30.08,21.91,79.42,1995,8,Monsoon
1995-09-01,0.05,25.0,29.775,20.775,80.25,3.9,25.5,29.17,21.99,76.48,1995,9,Monsoon
1995-09-02,0.0,26.15,31.8,20.4,71.0,12.59,27.26,32.14,21.99,64.8,1995,9,Monsoon
1995-09-03,0.8,25.025,30.625,20.3,78.25,0.01,25.91,30.5,22.08,79.06,1995,9,Monsoon
1995-09-04,0.35,24.375,29.45,20.5,83.0,2.12,25.66,30.14,20.66,78.54,1995,9,Monsoon
1995-09-05,1.15,24.725,29.725,20.075000000000003,79.75,0.72,25.04,29.74,20.58,74.95,1995,9,Monsoon
1995-09-06,0.0,24.175,29.35,19.45,80.0,0.0,25.5,30.54,20.76,67.23,1995,9,Monsoon
1995-09-07,0.0,24.875,30.35,18.875,73.75,0.0,25.73,31.52,19.16,61.91,1995,9,Monsoon
1995-09-08,0.0,25.575,30.75,19.925,72.25,0.0,25.5,30.96,19.61,71.96,1995,9,Monsoon
1995-09-09,0.0,25.1,28.9,21.35,80.25,0.0,25.64,30.24,21.24,78.34,1995,9,Monsoon
1995-09-10,0.0,25.7,30.025,20.95,79.75,0.0,26.41,31.04,21.84,64.4,1995,9,Monsoon
1995-09-11,2.05,24.925,29.35,20.950000000000003,83.5,0.0,25.88,31.62,20.28,68.58,1995,9,Monsoon
1995-09-12,1.4,24.275,27.95,20.625,83.5,3.39,25.01,30.45,19.6,70.57,1995,9,Monsoon
1995-09-13,2.45,24.35,29.0,20.825,77.25,0.91,25.69,31.12,19.87,65.2,1995,9,Monsoon
1995-09-14,0.4,24.425,28.675,20.0,76.0,0.0,26.29,32.07,20.2,62.6,1995,9,Monsoon
1995-09-15,0.0,24.575,30.2,19.125,70.25,0.0,25.34,30.96,19.45,64.94,1995,9,Monsoon
1995-09-16,0.0,24.65,30.4,18.65,66.75,0.4,25.69,30.7,19.98,64.61,1995,9,Monsoon
1995-09-17,0.0,24.725,30.575,18.55,67.25,0.0,25.52,30.94,19.5,63.56,1995,9,Monsoon
1995-09-18,0.0,25.15,31.174999999999997,18.625,67.0,0.0,26.47,32.01,20.01,58.81,1995,9,Monsoon
1995-09-19,0.0,25.3,31.225,19.05,68.75,0.0,25.4,31.51,19.67,62.8,1995,9,Monsoon
1995-09-20,0.0,25.325,31.725,19.15,62.0,0.0,25.75,32.17,19.1,57.14,1995,9,Monsoon
1995-09-21,0.0,25.299999999999997,31.6,18.95,64.25,0.0,25.96,32.72,19.17,55.76,1995,9,Monsoon
1995-09-22,0.0,25.475,31.450000000000003,18.925,67.0,0.0,25.62,32.09,18.74,57.15,1995,9,Monsoon
1995-09-23,0.3,25.55,31.0,20.099999999999998,70.25,0.0,24.99,31.38,18.5,62.59,1995,9,Monsoon
1995-09-24,0.0,25.025,30.3,20.0,67.75,53.12,24.87,30.29,19.38,65.35,1995,9,Monsoon
1995-09-25,0.0,25.2,30.875,19.275,62.75,2.51,24.54,30.3,19.02,62.5,1995,9,Monsoon
1995-09-26,0.0,24.75,30.475,18.65,65.5,0.0,24.76,30.79,18.45,61.48,1995,9,Monsoon
1995-09-27,0.0,25.225,30.8,19.0,64.5,0.0,24.85,30.83,18.77,60.34,1995,9,Monsoon
1995-09-28,4.4,24.924999999999997,30.4,19.6,68.5,0.0,24.58,30.83,18.52,63.55,1995,9,Monsoon
1995-09-29,3.9,22.5,27.45,18.975,74.5,0.84,24.24,30.16,19.28,68.22,1995,9,Monsoon
1995-09-30,0.0,24.25,30.1,18.525,67.75,0.03,24.45,30.5,18.98,61.74,1995,9,Monsoon
1995-10-01,0.0,24.45,30.55,18.9,64.75,0.18,24.61,30.84,18.85,59.15,1995,10,Post-monsoon
1995-10-02,2.45,24.625,30.6,18.475,61.0,0.0,24.81,31.28,18.86,59.45,1995,10,Post-monsoon
1995-10-03,3.4,22.55,27.15,18.825,67.75,0.5,24.36,30.61,19.11,59.6,1995,10,Post-monsoon
1995-10-04,0.1,22.875,28.475,17.625,64.25,8.63,23.44,29.7,18.25,60.29,1995,10,Post-monsoon
1995-10-05,0.0,22.8,29.099999999999998,16.725,62.0,0.11,23.11,29.7,16.47,57.07,1995,10,Post-monsoon
1995-10-06,0.0,22.8,29.25,16.7,63.75,0.0,23.42,30.16,16.97,53.09,1995,10,Post-monsoon
1995-10-07,0.0,23.025,29.475,16.7,66.75,0.0,23.56,30.59,16.84,50.45,1995,10,Post-monsoon
1995-10-08,0.0,23.4,29.7,16.9,66.75,0.0,23.12,30.62,16.53,49.19,1995,10,Post-monsoon
1995-10-09,0.0,23.525,29.725,17.325,67.0,0.0,23.88,30.6,17.24,46.2,1995,10,Post-monsoon
1995-10-10,0.0,23.65,29.7,17.35,64.5,0.0,22.68,29.79,16.18,53.59,1995,10,Post-monsoon
1995-10-11,0.0,23.35,29.75,17.425,60.0,0.0,22.91,29.95,15.93,53.64,1995,10,Post-monsoon
1995-10-12,0.0,23.275,30.3,16.6,54.5,0.0,23.87,31.27,17.1,51.44,1995,10,Post-monsoon
1995-10-13,0.1,23.625,29.8,16.575,56.25,0.0,23.63,30.61,17.27,50.73,1995,10,Post-monsoon
1995-10-14,6.85,21.45,25.95,17.625,66.5,0.0,23.58,30.61,17.49,51.22,1995,10,Post-monsoon
1995-10-15,6.25,20.4,25.2,16.450000000000003,72.0,0.27,22.86,31.22,16.64,52.99,1995,10,Post-monsoon
1995-10-16,4.1,18.225,21.650000000000002,15.175,81.25,24.82,21.27,27.59,17.14,63.46,1995,10,Post-monsoon
1995-10-17,0.0,19.45,25.125,14.55,72.75,0.03,20.42,26.33,15.27,63.71,1995,10,Post-monsoon
1995-10-18,0.55,18.725,24.1,14.35,69.25,0.34,20.7,27.08,15.8,61.23,1995,10,Post-monsoon
1995-10-19,0.1,17.675,23.525,12.75,65.25,0.14,20.36,26.91,14.94,61.69,1995,10,Post-monsoon
1995-10-20,3.7,16.575,21.05,12.2,67.25,6.36,18.66,25.06,13.88,60.72,1995,10,Post-monsoon
1995-10-21,0.6,16.625,22.725,11.5,66.75,0.0,18.51,25.95,11.92,57.27,1995,10,Post-monsoon
1995-10-22,0.0,16.85,23.875,10.725,61.25,0.11,18.55,26.0,12.23,55.07,1995,10,Post-monsoon
1995-10-23,0.0,16.75,24.65,9.95,57.75,1.88,19.12,25.85,13.28,45.19,1995,10,Post-monsoon
1995-10-24,0.0,17.4,25.65,9.575,56.25,0.0,19.4,27.51,12.92,42.41,1995,10,Post-monsoon
1995-10-25,0.0,18.0,25.425,11.45,56.5,0.0,19.53,27.35,12.66,47.02,1995,10,Post-monsoon
1995-10-26,0.0,18.0,25.475,11.7,57.5,0.0,20.12,27.13,14.2,49.7,1995,10,Post-monsoon
1995-10-27,0.0,18.225,25.75,11.55,56.75,0.0,19.68,26.44,13.33,50.52,1995,10,Post-monsoon
1995-10-28,0.0,18.1,24.425,12.675,60.5,0.0,20.19,27.85,12.5,45.45,1995,10,Post-monsoon
1995-10-29,0.0,16.45,22.325,10.825,64.0,0.0,18.89,26.77,12.23,52.92,1995,10,Post-monsoon
1995-10-30,0.05,16.625,23.875,10.075,58.75,0.14,19.77,26.42,14.55,49.43,1995,10,Post-monsoon
1995-10-31,0.0,16.525,23.825,10.225,58.5,0.05,18.78,26.03,12.41,51.48,1995,10,Post-monsoon
1995-11-01,0.0,16.375,23.849999999999998,9.775,56.0,0.86,17.73,25.49,11.73,50.78,1995,11,Post-monsoon
1995-11-02,0.0,16.425,24.3,9.55,53.75,0.0,17.52,26.05,11.11,44.01,1995,11,Post-monsoon
1995-11-03,0.0,16.674999999999997,25.174999999999997,9.425,55.25,0.0,17.99,27.08,10.56,42.18,1995,11,Post-monsoon
1995-11-04,0.0,16.875,24.275,10.225,60.75,0.0,18.26,26.67,12.57,40.74,1995,11,Post-monsoon
1995-11-05,0.0,17.125,24.075,10.15,62.75,0.0,17.72,25.72,10.63,42.84,1995,11,Post-monsoon
1995-11-06,0.0,17.25,24.3,11.3,61.75,0.0,18.04,26.46,11.65,44.31,1995,11,Post-monsoon
1995-11-07,0.0,17.025,24.45,10.55,59.75,0.0,19.11,26.67,12.59,39.35,1995,11,Post-monsoon
1995-11-08,0.0,17.25,25.525,10.125,51.75,0.0,18.54,27.68,11.67,43.6,1995,11,Post-monsoon
1995-11-09,0.0,17.125,25.8,9.675,51.0,0.0,18.87,28.21,11.54,40.19,1995,11,Post-monsoon
1995-11-10,0.0,16.75,25.05,9.3,50.75,0.0,18.46,27.06,11.42,38.36,1995,11,Post-monsoon
1995-11-11,0.0,16.525,24.275,10.275,59.75,0.0,17.61,26.16,10.1,41.39,1995,11,Post-monsoon
1995-11-12,0.0,16.15,23.5,9.9,62.5,0.0,17.25,25.95,10.54,41.38,1995,11,Post-monsoon
1995-11-13,0.0,16.65,24.775,9.65,64.25,0.0,17.74,26.59,11.32,37.61,1995,11,Post-monsoon
1995-11-14,0.0,16.8,24.65,10.25,63.5,0.0,18.71,27.05,12.57,35.42,1995,11,Post-monsoon
1995-11-15,0.0,16.675,24.75,9.925,62.0,0.0,18.28,27.05,12.13,37.02,1995,11,Post-monsoon
1995-11-16,0.0,16.45,23.4,9.75,61.25,0.0,17.59,25.69,11.22,40.1,1995,11,Post-monsoon
1995-11-17,0.0,15.625,22.85,9.725000000000001,64.0,0.0,17.34,26.01,10.12,43.77,1995,11,Post-monsoon
1995-11-18,0.0,14.625,22.2,8.625,58.25,0.0,16.85,25.34,10.4,46.42,1995,11,Post-monsoon
1995-11-19,0.0,14.1,21.7,7.9750000000000005,58.75,0.0,16.43,24.24,10.36,38.84,1995,11,Post-monsoon
1995-11-20,0.0,13.85,21.55,7.525,60.75,0.0,15.78,24.45,9.57,38.34,1995,11,Post-monsoon
1995-11-21,0.0,13.925,21.6,7.625,60.5,0.0,15.68,24.6,8.73,36.1,1995,11,Post-monsoon
1995-11-22,0.0,13.825,20.85,7.65,62.5,0.0,14.53,22.92,8.59,36.36,1995,11,Post-monsoon
1995-11-23,0.0,13.6,20.5,7.725,63.5,0.0,14.61,23.17,7.77,34.41,1995,11,Post-monsoon
1995-11-24,0.0,13.0,20.65,6.825,58.25,0.0,13.51,22.97,7.8,37.77,1995,11,Post-monsoon
1995-11-25,0.0,12.6,20.55,5.9,54.25,0.0,13.66,22.44,7.54,33.21,1995,11,Post-monsoon
1995-11-26,0.0,12.275,19.6,5.9,58.75,0.0,12.61,21.5,6.64,35.08,1995,11,Post-monsoon
1995-11-27,18.6,10.475,13.45,7.1,77.0,0.0,13.2,21.91,6.69,35.03,1995,11,Post-monsoon
1995-11-28,39.7,7.225,9.05,4.525,89.25,6.4,10.47,16.85,6.0,62.1,1995,11,Post-monsoon
1995-11-29,0.0,7.725,13.175,2.975,75.25,0.0,9.14,17.66,3.3,45.93,1995,11,Post-monsoon
1995-11-30,0.0,8.15,15.7,2.2,57.25,11.2,9.1,19.3,1.8,44.69,1995,11,Post-monsoon
1995-12-01,0.0,7.375,15.7,0.975,59.5,0.74,10.06,20.52,3.11,42.85,1995,12,DJF
1995-12-02,0.0,7.275,16.0,0.2,61.75,0.0,10.64,20.03,3.93,37.49,1995,12,DJF
1995-12-03,0.0,7.775,16.425,0.8250000000000001,58.75,0.0,11.41,21.61,4.64,37.35,1995,12,DJF
1995-12-04,0.0,8.25,17.0,1.5,57.0,0.0,12.52,21.67,5.94,35.95,1995,12,DJF
1995-12-05,0.05,9.125,14.95,1.125,59.75,0.0,12.31,21.56,6.62,43.79,1995,12,DJF
1995-12-06,0.0,10.35,17.15,4.05,65.75,0.0,12.82,21.34,6.78,57.08,1995,12,DJF
1995-12-07,2.0,9.325,14.0,6.675,79.5,0.0,13.53,20.26,9.91,60.0,1995,12,DJF
1995-12-08,0.30000000000000004,10.4,15.0,6.6,79.5,2.75,12.17,16.59,8.94,72.16,1995,12,DJF
1995-12-09,0.0,9.7,16.15,5.025,76.75,0.02,11.99,19.27,6.82,72.06,1995,12,DJF
1995-12-10,0.35,9.275,15.5,4.3,74.0,0.73,12.27,18.26,8.4,62.19,1995,12,DJF
1995-12-11,0.15000000000000002,8.4,14.975000000000001,3.45,71.0,0.32,11.09,18.67,5.99,65.73,1995,12,DJF
1995-12-12,0.0,8.75,14.25,3.375,61.0,3.52,10.76,19.03,4.74,53.61,1995,12,DJF
1995-12-13,0.2,9.975,14.75,5.575,61.75,0.03,10.32,14.32,7.6,48.32,1995,12,DJF
1995-12-14,0.25,9.4,14.475000000000001,4.75,73.25,0.0,11.14,18.16,5.74,55.85,1995,12,DJF
1995-12-15,3.8499999999999996,7.675,12.925,3.275,83.75,0.32,10.19,15.51,5.94,71.39,1995,12,DJF
1995-12-16,0.0,7.575,14.125,1.7750000000000001,70.5,0.04,10.64,18.61,5.91,63.49,1995,12,DJF
1995-12-17,0.0,8.75,13.875,3.05,64.5,0.44,11.58,18.73,8.42,50.35,1995,12,DJF
1995-12-18,1.5,9.35,14.5,5.8,76.0,0.07,12.86,18.89,9.15,47.44,1995,12,DJF
1995-12-19,0.0,9.5,16.075,4.225,74.5,0.04,12.22,20.19,7.19,56.05,1995,12,DJF
1995-12-20,0.0,8.8,14.975,3.525,72.25,0.3,12.19,18.78,8.83,55.7,1995,12,DJF
1995-12-21,0.0,8.4,14.825,3.4,71.5,0.16,11.19,19.71,5.87,55.93,1995,12,DJF
1995-12-22,0.0,7.625,15.0,1.925,66.5,0.04,10.92,19.04,6.33,46.31,1995,12,DJF
1995-12-23,0.0,7.1000000000000005,14.425,0.925,63.75,0.0,10.73,20.06,4.47,44.96,1995,12,DJF
1995-12-24,0.0,7.55,15.125,1.85,62.75,0.0,11.65,19.32,7.03,38.23,1995,12,DJF
1995-12-25,0.0,7.775,15.850000000000001,0.9,62.0,0.0,11.06,20.12,3.65,39.47,1995,12,DJF
1995-12-26,0.0,8.575000000000001,15.05,1.3,60.0,0.0,11.44,19.88,5.39,44.06,1995,12,DJF
1995-12-27,0.05,9.4,15.475,4.55,61.25,0.0,13.8,21.07,9.22,41.88,1995,12,DJF
1995-12-28,0.0,9.125,16.25,3.825,69.5,0.0,13.83,20.61,9.01,43.15,1995,12,DJF
1995-12-29,0.0,9.025,16.5,3.2,69.5,0.0,12.48,20.14,6.14,48.38,1995,12,DJF
1995-12-30,0.0,9.475,16.575,3.4,64.75,0.0,12.77,21.42,6.67,49.8,1995,12,DJF
1995-12-31,0.0,8.925,16.825,3.075,64.75,0.0,12.51,20.96,7.96,49.56,1995,12,DJF
1996-01-01,0.0,8.55,16.900000000000002,2.15,63.25,0.0,12.33,21.34,5.73,43.92,1996,1,DJF
1996-01-02,0.0,8.725,16.900000000000002,2.05,60.5,0.0,12.37,20.84,6.4,38.97,1996,1,DJF
1996-01-03,0.0,8.8,16.975,2.325,61.0,0.0,11.52,20.15,5.18,44.5,1996,1,DJF
1996-01-04,0.0,8.825,16.400000000000002,1.875,59.5,0.0,12.29,20.35,6.17,38.91,1996,1,DJF
1996-01-05,0.0,9.15,16.25,3.95,60.75,0.0,11.57,17.32,8.45,39.99,1996,1,DJF
1996-01-06,0.0,9.125,16.900000000000002,2.65,62.75,0.0,11.73,19.82,7.18,38.73,1996,1,DJF
1996-01-07,0.0,10.325,16.95,2.5,62.0,0.0,12.79,20.82,6.67,37.33,1996,1,DJF
1996-01-08,0.0,10.7,17.75,5.625,65.25,0.0,14.86,21.99,10.74,37.81,1996,1,DJF
1996-01-09,1.0,10.8,16.925,4.875,69.0,0.0,13.62,20.67,7.32,41.94,1996,1,DJF
1996-01-10,2.55,8.675,13.274999999999999,3.875,79.5,0.0,10.21,15.23,6.2,60.73,1996,1,DJF
1996-01-11,1.7,6.65,12.15,0.975,67.25,0.0,10.03,18.02,5.16,51.63,1996,1,DJF
1996-01-12,0.0,7.35,13.25,0.125,57.5,0.02,9.51,17.12,4.15,42.02,1996,1,DJF
1996-01-13,0.0,8.35,13.925,4.4,63.0,0.12,9.87,14.86,6.39,47.27,1996,1,DJF
1996-01-14,33.7,6.9,9.6,4.025,86.0,0.54,6.99,8.66,4.34,88.55,1996,1,DJF
1996-01-15,29.5,6.5249999999999995,7.95,5.5,94.25,22.15,7.53,10.48,5.31,86.11,1996,1,DJF
1996-01-16,2.3,5.5,9.875,1.175,86.0,11.61,7.89,13.31,2.92,69.51,1996,1,DJF
1996-01-17,0.0,5.725,12.375,0.7250000000000001,70.75,1.14,7.3,15.43,1.22,56.59,1996,1,DJF
1996-01-18,0.0,6.25,11.525,0.5,65.25,1.33,5.71,12.1,0.68,55.72,1996,1,DJF
1996-01-19,0.0,7.175000000000001,14.100000000000001,1.1749999999999998,68.25,0.0,9.65,17.19,3.37,46.42,1996,1,DJF
1996-01-20,0.0,6.625,13.575,0.875,69.5,0.0,10.64,17.59,4.52,46.12,1996,1,DJF
1996-01-21,2.45,7.2,12.4,2.05,74.75,0.01,8.66,14.55,3.89,60.49,1996,1,DJF
1996-01-22,1.4,6.075,10.5,1.0,83.5,5.07,7.69,11.43,3.65,79.93,1996,1,DJF
1996-01-23,0.0,5.575,12.475,-0.02499999999999998,71.5,0.01,6.92,16.13,0.68,61.77,1996,1,DJF
1996-01-24,0.0,6.1,12.9,-0.95,62.5,9.03,6.85,15.67,1.0,52.18,1996,1,DJF
1996-01-25,0.0,6.45,13.825,-0.17500000000000004,63.75,0.18,11.21,18.12,5.39,46.01,1996,1,DJF
1996-01-26,0.0,6.3,13.65,0.375,66.0,0.04,10.25,17.8,5.19,51.23,1996,1,DJF
1996-01-27,0.0,5.85,13.6,-0.65,64.25,0.72,8.96,17.7,2.64,54.56,1996,1,DJF
1996-01-28,0.0,5.825,14.35,-1.025,60.25,0.0,8.43,18.43,1.69,44.65,1996,1,DJF
1996-01-29,0.0,6.0,15.15,-2.025,59.0,0.0,8.79,19.39,0.65,36.62,1996,1,DJF
1996-01-30,0.0,7.425,16.625,-1.2750000000000001,60.25,0.0,11.52,20.63,2.92,33.18,1996,1,DJF
1996-01-31,0.0,8.725,16.9,1.175,61.25,0.0,11.32,19.96,5.3,38.25,1996,1,DJF
1996-02-01,0.0,8.725,17.2,1.75,60.0,0.0,11.87,21.22,4.18,41.57,1996,2,DJF
1996-02-02,0.0,9.025,18.225,0.825,60.5,0.0,12.87,22.35,4.46,37.54,1996,2,DJF
1996-02-03,0.0,9.725,17.125,1.625,59.5,0.0,12.51,19.98,6.88,40.88,1996,2,DJF
1996-02-04,0.0,10.425,17.575,4.275,63.25,0.0,14.74,22.93,7.54,41.24,1996,2,DJF
1996-02-05,0.0,11.525,18.95,3.875,67.5,0.0,14.62,23.67,8.86,44.99,1996,2,DJF
1996-02-06,0.0,13.15,20.175,5.75,66.25,0.0,15.2,24.03,9.55,48.53,1996,2,DJF
1996-02-07,7.55,12.15,17.1,8.575,77.0,0.0,15.92,23.49,10.48,57.26,1996,2,DJF
1996-02-08,11.55,11.25,16.2,8.35,82.25,0.0,15.0,22.8,8.98,51.92,1996,2,DJF
1996-02-09,20.45,10.25,12.05,9.0,86.75,11.12,13.11,17.57,9.99,63.41,1996,2,DJF
1996-02-10,0.45,11.325,15.975,7.325,79.0,11.11,12.78,18.91,7.94,69.84,1996,2,DJF
1996-02-11,0.0,11.4,16.525,6.85,81.0,10.57,12.6,19.75,7.86,66.6,1996,2,DJF
1996-02-12,2.1,12.1,17.6,5.8,79.75,0.02,14.17,20.95,7.84,51.61,1996,2,DJF
1996-02-13,8.05,12.625,16.825,8.9,81.25,0.0,13.88,20.18,8.4,62.07,1996,2,DJF
